url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,42,15
/DataJourneyHQ/DataJourney/discussions,3,3
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,3,2
/DataJourneyHQ/DataJourney/blob/main/LICENSE,3,1
/DataJourneyHQ/DataJourney/issues,2,2
/DataJourneyHQ/DataJourney/stargazers,2,1
/DataJourneyHQ/DataJourney/actions/runs/15790767451/workflow,1,1
/DataJourneyHQ/DataJourney/actions/workflows/CI.yml,1,1
/DataJourneyHQ/DataJourney/actions/workflows/review.yml,1,1
/DataJourneyHQ/DataJourney/blob/main/.github/workflows/list-github-models.yml,1,1
