url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,126,15
/DataJourneyHQ/DataJourney/pulls,19,2
/DataJourneyHQ/DataJourney/pull/184/files,12,1
/DataJourneyHQ/DataJourney/pull/182/files,7,3
/DataJourneyHQ/DataJourney/pull/184,7,2
/DataJourneyHQ/DataJourney/pull/182,6,2
/DataJourneyHQ/DataJourney/actions/workflows/static.yml,6,1
/DataJourneyHQ/DataJourney/issues,5,1
/DataJourneyHQ/DataJourney/actions,4,1
/DataJourneyHQ/DataJourney/pull/185,4,1
