url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,43,11
/DataJourneyHQ/DataJourney/pulls,13,1
/DataJourneyHQ/DataJourney/pull/230,12,1
/DataJourneyHQ/DataJourney/pull/230/changes,12,1
/DataJourneyHQ/DataJourney/pull/214,11,10
/DataJourneyHQ/DataJourney/actions,10,1
/DataJourneyHQ/DataJourney/actions/workflows/windows-dj-install.yml,9,1
/DataJourneyHQ/DataJourney/pull/231,8,2
/DataJourneyHQ/DataJourney/discussions/227,7,3
/DataJourneyHQ/DataJourney/issues,7,2
