url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,137,19
/DataJourneyHQ/DataJourney/pulls,43,2
/DataJourneyHQ/DataJourney/issues,21,3
/DataJourneyHQ/DataJourney/security,14,1
/DataJourneyHQ/DataJourney/pull/177/files,12,1
/DataJourneyHQ/DataJourney/security/code-scanning,12,1
/DataJourneyHQ/DataJourney/pull/177,10,1
/DataJourneyHQ/DataJourney/issues/179,8,5
/DataJourneyHQ/DataJourney/blob/main/pixi.toml,7,3
/DataJourneyHQ/DataJourney/commits/main,7,2
