url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,161,24
/DataJourneyHQ/DataJourney/pulls,39,2
/DataJourneyHQ/DataJourney/issues,21,4
/DataJourneyHQ/DataJourney/pull/177/files,12,1
/DataJourneyHQ/DataJourney/security,11,1
/DataJourneyHQ/DataJourney/pull/177,10,1
/DataJourneyHQ/DataJourney/security/code-scanning,10,1
/DataJourneyHQ/DataJourney/issues/179,9,6
/DataJourneyHQ/DataJourney/actions,9,1
/DataJourneyHQ/DataJourney/blob/main/pixi.toml,8,4
