url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,76,15
/DataJourneyHQ/DataJourney/discussions,12,2
/DataJourneyHQ/DataJourney/pulls,12,1
/DataJourneyHQ/DataJourney/discussions/227,10,1
/DataJourneyHQ/DataJourney/issues,9,5
/DataJourneyHQ/DataJourney/pull/238,7,1
/DataJourneyHQ/DataJourney/tree/main/analytics_framework,7,1
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,6,3
/DataJourneyHQ/DataJourney/pull/233,6,1
/DataJourneyHQ/DataJourney/wiki/Contribution-Guidelines-(AI‐Aware),5,3
