url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,131,27
/sayantikabanik/DataJourney,52,8
/DataJourneyHQ/DataJourney/pulls,23,1
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,15,5
/DataJourneyHQ/DataJourney/blob/main/README.md,12,1
/DataJourneyHQ/DataJourney/issues,11,2
/DataJourneyHQ/DataJourney/tree/main,8,4
/DataJourneyHQ/DataJourney/pull/149,8,3
/DataJourneyHQ/DataJourney/pull/142,8,1
/sayantikabanik/DataJourney/issues,8,1
