url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,115,19
/DataJourneyHQ/DataJourney/issues,17,5
/DataJourneyHQ/DataJourney/pulls,16,2
/DataJourneyHQ/DataJourney/commits/main,14,3
/DataJourneyHQ/DataJourney/pull/177/files,10,1
/DataJourneyHQ/DataJourney/actions,8,1
/DataJourneyHQ/DataJourney/pull/177,7,2
/DataJourneyHQ/DataJourney/actions/workflows/sbom-generator-cyclonedx.yml,6,1
/DataJourneyHQ/DataJourney/stargazers,6,1
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,4,4
