url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,101,20
/DataJourneyHQ/DataJourney/commits/main,14,3
/DataJourneyHQ/DataJourney/issues,9,5
/DataJourneyHQ/DataJourney/pulls,9,2
/DataJourneyHQ/DataJourney/tree/main,4,3
/DataJourneyHQ/DataJourney/tree/main/analytics_framework,4,3
/DataJourneyHQ/DataJourney/actions,4,1
/DataJourneyHQ/DataJourney/issues/179,3,3
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,3,3
/DataJourneyHQ/DataJourney/stargazers,3,1
