url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,26,11
/DataJourneyHQ/DataJourney/pulls,9,5
/DataJourneyHQ/DataJourney/tree/main/analytics_framework,5,1
/DataJourneyHQ/DataJourney/issues,4,3
/DataJourneyHQ/DataJourney/actions,3,3
/DataJourneyHQ/DataJourney/wiki,3,2
/DataJourneyHQ/DataJourney/actions/runs/23884609147,3,1
/DataJourneyHQ/DataJourney/pull/233,3,1
/DataJourneyHQ/DataJourney/security,3,1
/DataJourneyHQ/DataJourney/tree/main/analytics_framework/ai_modeling,3,1
