url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,164,36
/DataJourneyHQ/DataJourney/pulls,21,2
/DataJourneyHQ/DataJourney/stargazers,16,1
/DataJourneyHQ/DataJourney/pull/184/files,12,1
/DataJourneyHQ/DataJourney/pull/182/files,7,3
/DataJourneyHQ/DataJourney/pull/184,7,2
/DataJourneyHQ/DataJourney/pull/182,6,2
/DataJourneyHQ/DataJourney/actions,6,1
/DataJourneyHQ/DataJourney/actions/workflows/static.yml,6,1
/DataJourneyHQ/DataJourney/pull/187/files,5,1
