url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,54,16
/DataJourneyHQ/DataJourney/issues,7,3
/DataJourneyHQ/DataJourney/pulls,7,2
/DataJourneyHQ/DataJourney/blob/main/README.md,7,1
/DataJourneyHQ/DataJourney/edit/main/README.md,4,1
/DataJourneyHQ/DataJourney/commit/1e6869dbc6ae7ceaaacb3ddd544a0c3b64c3c1b6,3,3
/DataJourneyHQ/DataJourney/wiki/Contribute-to-DataJourney,3,3
/DataJourneyHQ/DataJourney/pull/138/files,3,2
/DataJourneyHQ/DataJourney/pull/149,3,2
/DataJourneyHQ/DataJourney/releases,3,2
