url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,80,31
/DataJourneyHQ/DataJourney/stargazers,15,1
/DataJourneyHQ/DataJourney/commits/main,8,1
/DataJourneyHQ/DataJourney/pull/187/files,5,1
/DataJourneyHQ/DataJourney/pulls,4,1
/DataJourneyHQ/DataJourney/tree/announcement_github,4,1
/DataJourneyHQ/DataJourney/actions/workflows/sbom-generator-cyclonedx.yml,3,1
/DataJourneyHQ/DataJourney/blob/main/README.md,3,1
/DataJourneyHQ/DataJourney/edit/main/README.md,3,1
/DataJourneyHQ/DataJourney/pull/187,3,1
