url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,35,10
/DataJourneyHQ/DataJourney/pulls,11,5
/DataJourneyHQ/DataJourney/pull/233,7,2
/DataJourneyHQ/DataJourney/pull/234,5,2
/DataJourneyHQ/DataJourney/tree/main/analytics_framework,5,1
/DataJourneyHQ/DataJourney/actions,4,3
/DataJourneyHQ/DataJourney/issues,4,3
/DataJourneyHQ/DataJourney/actions/runs/23884609147,4,1
/DataJourneyHQ/DataJourney/pull/236,4,1
/DataJourneyHQ/DataJourney/security,4,1
